Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
5617,Casey's General Store #2513 / Nashua,A,100 Amherst Blvd,Nashua,IA,50658,"100 Amherst Blvd
Nashua, IA 50658
(42.953436, -92.54568)",10/01/2018
5618,Casey's General Store #1446 / Lisbon,A,150 Kirkwood Ave,Lisbon,IA,52253,"150 Kirkwood Ave
Lisbon, IA 52253
(41.917877, -91.384416)",10/01/2018
5571,Casey's General Store #2782 / Cedar Rapids,A,1495 Blairs Ferry Rd NE,Cedar Rapids,IA,52402,"1495 Blairs Ferry Rd NE
Cedar Rapids, IA 52402
(42.035276, -91.65788)",10/01/2018
5572,Casey's General Store #2790 / Cedar Rapids,A,588 Boyson Rd NE #110,Cedar Rapids,IA,52402,"588 Boyson Rd NE #110
Cedar Rapids, IA 52402
(42.046733, -91.641223)",10/01/2018
5573,Casey's General Store #2768 / Cedar Rapids,A,1201 1st Ave SE,Cedar Rapids,IA,52402,"1201 1st Ave SE
Cedar Rapids, IA 52402
(41.985054, -91.657607)",10/01/2018
5574,Casey's General Store #2760 / Marion,A,975 S 11th St,Marion,IA,52302,"975 S 11th St
Marion, IA 52302
(42.020927, -91.598165)",10/01/2018
5575,Casey's General Store #2919 / Marion,A,340 Marion Blvd,Marion,IA,52302,"340 Marion Blvd
Marion, IA 52302
(42.030005, -91.613561)",10/01/2018
5576,Casey's General Store #3449 / Wapello,A,13410 IA Hwy 78,Wapello,IA,52653,"13410 IA Hwy 78
Wapello, IA 52653
(41.087806, -91.185031)",10/01/2018
5587,White Oak Station #79 / Muscatine,A,709 Grandview Ave,Muscatine,IA,52761,"709 Grandview Ave
Muscatine, IA 52761
(41.408932, -91.063509)",10/01/2018
5588,Casey's General Store #2533 / Marengo,A,2157 Hwy 6 Trail,Marengo,IA,52301,"2157 Hwy 6 Trail
Marengo, IA 52301
(41.789557, -92.073619)",10/01/2018
5619,Casey's General Store #3041 / Elk Run Heights,A,5202 Lafayette Rd,Evansdale,IA,50707,"5202 Lafayette Rd
Evansdale, IA 50707
(42.469069, -92.257902)",10/01/2018
5628,Super Convenience Store,A,2547 2nd Ave,Council Bluffs,IA,51501,"2547 2nd Ave
Council Bluffs, IA 51501
(41.259793, -95.88406)",10/01/2018
5629,The Ville,A,111 W Main St,Riceville,IA,50466,"111 W Main St
Riceville, IA 50466
(43.363838, -92.555014)",10/01/2018
5632,One Stop Shop,A,700 W Elm Ave,Pocahontas,IA,50574,"700 W Elm Ave
Pocahontas, IA 50574
(42.732603, -94.679177)",10/01/2018
5635,"Brew, Gas, Coffee, Spirit, Cigaratte",A,404  11th St,Correctionville,IA,51016,"404 11th St
Correctionville, IA 51016
(42.482223, -95.785271)",10/01/2018
5636,Big Discount Liquor,A,5427  Center Point Rd,Cedar Rapids,IA,52402,"5427 Center Point Rd
Cedar Rapids, IA 52402",10/01/2018
2543,Hy-Vee Food Store #1 / Ottumwa,A,1025 North Quincy Ave,Ottumwa,IA,52501,"1025 North Quincy Ave
Ottumwa, IA 52501
(41.01558, -92.438463)",10/01/2018
2544,Hy-Vee Food Store / Marshalltown,A,802 South Center,Marshalltown,IA,50158,"802 South Center
Marshalltown, IA 50158
(42.039205, -92.912817)",10/01/2018
2545,Hy-Vee Drugstore / Iowa City,A,310 N 1st St,Iowa City,IA,52245,"310 N 1st St
Iowa City, IA 52245
(41.665901, -91.502069)",10/01/2018
5589,Beecher Liquor / Dubuque,I,2013 Central Ave,Dubuque,IA,52001,"2013 Central Ave
Dubuque, IA 52001
(42.5116, -90.670151)",10/01/2018
5590,Casey's General Store #1941 / Ankeny,A,1010 SE Oralabor Rd,Ankeny,IA,50021,"1010 SE Oralabor Rd
Ankeny, IA 50021
(41.702885, -93.581993)",10/01/2018
5591,Casey's General Store #1682 / Oskaloosa,A,1310 A Ave West,Oskaloosa,IA,52577,"1310 A Ave West
Oskaloosa, IA 52577
(41.296201, -92.659667)",10/01/2018
5637,Catfish Charlie's,A,1630 East 16th St,Dubuque,IA,52001,"1630 East 16th St
Dubuque, IA 52001",10/01/2018
5638,Casey's General Store #3757 / Ida Grove,A,401 E HWY 175,Ida Grove,IA,51445,"401 E HWY 175
Ida Grove, IA 51445
(42.349577, -95.466467)",10/01/2018
5639,Casey's General Store #68 / Alton,A,1109 3rd Ave,Alton,IA,51003,"1109 3rd Ave
Alton, IA 51003
(42.989013, -96.009316)",10/01/2018
5640,Casey's General Store #3371 / New Hartford,A,33000 HWY 57,New Hartford,IA,50660,"33000 HWY 57
New Hartford, IA 50660
(42.565274, -92.63291)",10/01/2018
5641,Casey's General Store #1729 / Arlington,A,400 Parriott St,Aplington,IA,50604,"400 Parriott St
Aplington, IA 50604
(42.584014, -92.875014)",10/01/2018
5642,Waspy's Truck Stop,A,2079 HWY 71,Audubon,IA,50025,"2079 HWY 71
Audubon, IA 50025
(41.705438, -94.925086)",10/01/2018
5643,Conoco / Le Grand,A,806 W Main St,Le Grand,IA,50142,"806 W Main St
Le Grand, IA 50142
(42.006665, -92.784654)",10/01/2018
5644,Super Stop II / Dubuque,A,700 Rhomberge Ave,Dubuque,IA,52001,"700 Rhomberge Ave
Dubuque, IA 52001
(42.515732, -90.663494)",10/01/2018
5645,Phillips 66 / Grinnell,A,1031 West St,Grinnell,IA,50112,"1031 West St
Grinnell, IA 50112
(41.745903, -92.727379)",10/01/2018
9001,Cedar Ridge Vineyards,I,1441 Marak Rd NW,Swisher,IA,52338,"1441 Marak Rd NW
Swisher, IA 52338
(41.8321, -91.67737)",10/01/2018
9002,Mississippi River Distillery,I,303 N Cody Rd,Leclaire,IA,52753,"303 N Cody Rd
Leclaire, IA 52753
(41.599733, -90.343594)",10/01/2018
9010,Broadbent Distillery,I,6175 50th Ave,Norwalk,IA,50211,"6175 50th Ave
Norwalk, IA 50211
(41.436457, -93.712272)",10/01/2018
9013,Iowa Distilling Company,I,4349 Cumming Ave.,Cumming,IA,50061,"4349 Cumming Ave.
Cumming, IA 50061
(41.483192, -93.762456)",10/01/2018
9014,Werner Distilling,I,5520 190th St.,Holstein,IA,51025,"5520 190th St.
Holstein, IA 51025
(42.428294, -95.533015)",10/01/2018
9018,Paradise Distilling Company,I,"245, Railroad Ave",Dubuque,IA,52001,"245, Railroad Ave
Dubuque, IA 52001
(42.487358, -90.661829)",10/01/2018
9019,Dehner Distillery,I,7500 University Ave,Clive,IA,50325,"7500 University Ave
Clive, IA 50325
(41.60039, -93.719833)",10/01/2018
9022,Artisan Grain Distillery,I,"318, E 2nd St.",Davenport,IA,52801,"318, E 2nd St.
Davenport, IA 52801
(41.521305, -90.570318)",10/01/2018
9023,Iowa Legendary Rye,I,"314, Prairie View Dr.",Carroll,IA,51401,"314, Prairie View Dr.
Carroll, IA 51401
(42.056362, -94.874691)",10/01/2018
9031,Lonely Oak Distillery,I,1833 Elmwood Rd,Earling,IA,51530,"1833 Elmwood Rd
Earling, IA 51530
(41.770879, -95.479709)",10/01/2018
9034,Cats Eye Distillery LLC,I,4860 Heatherstone Rd,Bettendorf,IA,52722,"4860 Heatherstone Rd
Bettendorf, IA 52722
(41.571059, -90.455001)",10/01/2018
2675,Hy-Vee #2 / Coralville,A,3285 Crosspark Rd,Coralville,IA,52241,"3285 Crosspark Rd
Coralville, IA 52241
(41.721438, -91.606271)",10/01/2018
5652,Avenue G Store / Council Bluffs,A,1602 Avenue G,Council Bluffs,IA,51501,"1602 Avenue G
Council Bluffs, IA 51501
(41.267987, -95.867878)",10/01/2018
5653,Mike's Market and Deli,A,1308 A Ave E,Oskaloosa,IA,52577,"1308 A Ave E
Oskaloosa, IA 52577
(41.296205, -92.630126)",10/01/2018
5654,Tequila Wine & Spirits,A,215 1st ST,Kalona,IA,52247,"215 1st ST
Kalona, IA 52247
(41.483411, -91.714459)",10/01/2018
5656,Cody Mart Gas & Liquor,A,1220 N Cody Rd,Le Claire,IA,52753,"1220 N Cody Rd
Le Claire, IA 52753",10/01/2018
5657,Loust Tobacco & Liquor / Dubuque,A,408 W Locust St,Dubuque,IA,52001,"408 W Locust St
Dubuque, IA 52001
(42.507796, -90.673267)",10/01/2018
5658,Casey's General Store #3717 / Vinton,A,1112 W 4th St,Vinton,IA,52349,"1112 W 4th St
Vinton, IA 52349
(42.167846, -92.03711)",10/01/2018
5659,Casey's General Store #3679 / Storm Lake,A,207 E Milwaukee Ave,Storm Lake,IA,50588,"207 E Milwaukee Ave
Storm Lake, IA 50588
(42.647494, -95.198926)",10/01/2018
5660,North Side Liquor & Tobacco / Dubuque,A,2013 Central Ave,Dubuque,IA,52001,"2013 Central Ave
Dubuque, IA 52001
(42.5116, -90.670151)",10/01/2018
5662,Riverside Liquor 2 / Davenport,A,1528 W Locust,Davenport,IA,52804,"1528 W Locust
Davenport, IA 52804
(41.53826, -90.597394)",10/01/2018
5663,Lake View Redemption & Liquor Store,I,502 5th St,Lake View,IA,51450,"502 5th St
Lake View, IA 51450
(42.307764, -95.051539)",10/01/2018
9940,Cask & Cork Distributing,I,5484 NE 17th #7,Des Moines,IA,50313,"5484 NE 17th #7
Des Moines, IA 50313
(41.660465, -93.592687)",10/01/2018
9910,Broadbent Distillery,I,6175 50th Ave,Norwalk,IA,50211,"6175 50th Ave
Norwalk, IA 50211
(41.436457, -93.712272)",10/01/2018
9916,G & G Distributors,I,,Des Moines,IA,50312,"Des Moines, IA 50312
(41.585489, -93.674747)",10/01/2018
9918,Paradise Distilling Company,I,"245, Railroad Ave",Dubuque,IA,52001,"245, Railroad Ave
Dubuque, IA 52001
(42.487358, -90.661829)",10/01/2018
9929,Best Case Wines,I,"3576, Dolphin Dr",Iowa City,IA,52240,"3576, Dolphin Dr
Iowa City, IA 52240
(41.672544, -91.452639)",10/01/2018
9939,"Foundry Distilling Company, LLC",I,111 South 11th St. Ste 100,West Des Moines,IA,50265,"111 South 11th St. Ste 100
West Des Moines, IA 50265
(41.568546, -93.71798)",10/01/2018
5631,Marion Market & Cafe',A,,,,,,10/01/2018
4485,DYNO'S 51 / SANBORN,A,101 W 7th St,Sanborn,IA,51248,"101 W 7th St
Sanborn, IA 51248
(43.186035, -95.656064)",10/01/2018
4487,Casey's General Store #2787 / Cedar Rapids,A,1661 32nd St NE,Cedar Rapids,IA,52402,"1661 32nd St NE
Cedar Rapids, IA 52402
(42.010447, -91.662119)",10/01/2018
4491,Casey's General Store #2772 / Cedar Rapids,A,3349 Mt Vernon Rd SE,Cedar Rapids,IA,52403,"3349 Mt Vernon Rd SE
Cedar Rapids, IA 52403
(41.976807, -91.619027)",10/01/2018
4492,Casey's General Store #2773 / Cedar Rapids,A,3625 Edgewood Rd SW,Cedar Rapids,IA,52404,"3625 Edgewood Rd SW
Cedar Rapids, IA 52404
(41.942366, -91.715911)",10/01/2018
4557,Hometown Foods / Traer,A,420 Second St,Traer,IA,50675,"420 Second St
Traer, IA 50675
(42.193386, -92.468086)",10/01/2018
4558,Kum & Go #226 / Sioux City,A,1373 Pierce St,Sioux City,IA,51105,"1373 Pierce St
Sioux City, IA 51105
(42.504732, -96.405013)",10/01/2018
4559,Osage Payless Foods,A,633 CHASE ST,Osage,IA,50461,"633 CHASE ST
Osage, IA 50461
(43.285134, -92.811539)",10/01/2018
4560,Casey's General Store #2914 / Harlan,A,"1006, Chatburn Ave",Harlan,IA,51537,"1006, Chatburn Ave
Harlan, IA 51537
(41.645404, -95.322969)",10/01/2018
2571,Hy-Vee Food Store #2 / Waterloo,A,2181 Logan Ave,Waterloo,IA,50703,"2181 Logan Ave
Waterloo, IA 50703
(42.530476, -92.337583)",10/01/2018
2572,Hy-Vee Food Store / Cedar Falls,A,6301 University,Cedar Falls,IA,50613,"6301 University
Cedar Falls, IA 50613
(42.512789, -92.435236)",10/01/2018
5620,Casey's General Store #2874 / Riceville,A,208 W Main St,Riceville,IA,50466,"208 W Main St
Riceville, IA 50466
(43.363838, -92.55645)",10/01/2018
9037,"Green Frog Distillery, LLC",I,3345 270th Ave,Keokuk,IA,52632,"3345 270th Ave
Keokuk, IA 52632
(40.473242, -91.399797)",10/01/2018
9901,Cedar Ridge,I,1441 Marak Rd NW,Swisher,IA,52338,"1441 Marak Rd NW
Swisher, IA 52338
(41.8321, -91.67737)",10/01/2018
9902,Mississippi River Distilling Co,I,303 N Cody Road,Leclaire,IA,52753,"303 N Cody Road
Leclaire, IA 52753
(41.599733, -90.343594)",10/01/2018
9903,Glazer Distributing,I,4377 NW 112th Street,Urbandale,IA,50322,"4377 NW 112th Street
Urbandale, IA 50322
(41.640109, -93.768781)",10/01/2018
9906,Johnson Brothers Wirtz,I,2515 Dean Avenue,Des Moines,IA,50317,"2515 Dean Avenue
Des Moines, IA 50317
(41.591304, -93.570027)",10/01/2018
9909,Wirtz Beverage,I,"3100 Justin Drive, Ste. F",Urbandale,IA,50322,"3100 Justin Drive, Ste. F
Urbandale, IA 50322
(41.624445, -93.759105)",10/01/2018
9932,"3-Oaks Distillery, LLC",I,,Dubuque,IA,52002,"Dubuque, IA 52002
(42.516027, -90.766335)",10/01/2018
2535,Hy-Vee Food Store #1 / WDM,A,1700 Valley West Dr,West Des Moines,IA,50265,"1700 Valley West Dr
West Des Moines, IA 50265
(41.597811, -93.751986)",10/01/2018
2536,HY-VEE / PLEASANT HILL,A,4815 Maple Drive,Pleasant Hill,IA,50317,"4815 Maple Drive
Pleasant Hill, IA 50317
(41.598109, -93.519187)",10/01/2018
2538,Hy-Vee Food Store #3 / Waterloo,A,1422 Flammang Dr,Waterloo,IA,50702,"1422 Flammang Dr
Waterloo, IA 50702
(42.459938, -92.327917)",10/01/2018
2539,Hy-Vee Food Store / Iowa Falls,A,Highway 65 South,Iowa Falls,IA,50126,"Highway 65 South
Iowa Falls, IA 50126",10/01/2018
2548,Hy-Vee Food Store / Altoona,A,100 8th Street SW,Altoona,IA,50009,"100 8th Street SW
Altoona, IA 50009
(41.644041, -93.465301)",10/01/2018
2549,Hy-Vee Food Store / Indianola,A,910 N Jefferson,Indianola,IA,50125,"910 N Jefferson
Indianola, IA 50125",10/01/2018
2550,Hy-Vee Food Store / Osceola,A,510 West Mclane,Osceola,IA,50213,"510 West Mclane
Osceola, IA 50213
(41.030569, -93.77321)",10/01/2018
2561,Hy-Vee Food Store / Fleur / DSM,A,4605 Fleur Drive,Des Moines,IA,50321,"4605 Fleur Drive
Des Moines, IA 50321
(41.542748, -93.644943)",10/01/2018
2562,Hy-Vee Food Store / Fort Dodge,A,115 South 29th St,Fort Dodge,IA,50501,"115 South 29th St
Fort Dodge, IA 50501
(42.504742, -94.158247)",10/01/2018
2564,Hy-Vee Food Store #4 / Waterloo,I,4000 University,Waterloo,IA,50701,"4000 University
Waterloo, IA 50701
(42.505197, -92.403843)",10/01/2018
2565,Hy-Vee Food Store #1636 / Spencer,A,819 N Grand Ave,Spencer,IA,51301,"819 N Grand Ave
Spencer, IA 51301
(43.145897, -95.14506)",10/01/2018
2566,Hy-Vee Food Store / Knoxville,A,813 N Lincoln Ste 1,Knoxville,IA,50138,"813 N Lincoln Ste 1
Knoxville, IA 50138",10/01/2018
2567,Hy-Vee Drugstore / Davenport,A,2200 West Kimberly,Davenport,IA,52806,"2200 West Kimberly
Davenport, IA 52806
(41.560663, -90.608201)",10/01/2018
2573,Hy-Vee Food Store / Muscatine,A,2400 2nd Ave,Muscatine,IA,52761,"2400 2nd Ave
Muscatine, IA 52761
(41.451349, -91.035138)",10/01/2018
2587,Hy-Vee Food Store / Johnston,A,5750 Merle Hay Road,Johnston,IA,50131,"5750 Merle Hay Road
Johnston, IA 50131
(41.665172, -93.697731)",10/01/2018
2588,Hy-Vee Food and Drug #6 / Cedar Rapids,A,4035 Mt Vernon Rd SE,Cedar Rapids,IA,52403,"4035 Mt Vernon Rd SE
Cedar Rapids, IA 52403
(41.976835, -91.60978)",10/01/2018
2465,Sid's Beverage Shop,A,2727 Dodge St,Dubuque,IA,52003,"2727 Dodge St
Dubuque, IA 52003
(42.491862, -90.705328)",10/01/2018
2475,"Private Cellar, Inc.",A,206 2nd Ave NE,West Bend,IA,50597,"206 2nd Ave NE
West Bend, IA 50597
(42.96288, -94.442995)",10/01/2018
2478,Prairie Meadows,A,One Prairie Meadows Drive,Altoona,IA,50009,"One Prairie Meadows Drive
Altoona, IA 50009",10/01/2018
2487,Anamosa Family Foods,I,402 East Main,Anamosa,IA,52205,"402 East Main
Anamosa, IA 52205
(42.108275, -91.281344)",10/01/2018
2498,Charley's Quik Shop,I,910 Main St,Arlington,IA,50606,"910 Main St
Arlington, IA 50606
(42.751074, -91.674803)",10/01/2018
2500,Hy-Vee Food Store #1 / Ames,A,3800 W Lincoln Way,Ames,IA,50010,"3800 W Lincoln Way
Ames, IA 50010
(42.022832, -93.669899)",10/01/2018
2501,Hy-Vee  #2 / Ames,A,640 Lincolnway,Ames,IA,50010,"640 Lincolnway
Ames, IA 50010
(42.022848, -93.619455)",10/01/2018
2502,Hy-Vee Wine and Spirits / Ankeny,A,410 North Ankeny Blvd,Ankeny,IA,50021,"410 North Ankeny Blvd
Ankeny, IA 50021
(41.734647, -93.600406)",10/01/2018
2505,Hy-Vee Wine and Spirits / Boone,A,1111  8TH ST,Boone,IA,50036,"1111 8TH ST
Boone, IA 50036
(42.063831, -93.876107)",10/01/2018
2506,Hy-Vee #1044 / Burlington,A,3140 Agency,Burlington,IA,52601,"3140 Agency
Burlington, IA 52601
(40.814666, -91.136655)",10/01/2018
2663,Hy-Vee Food Store / Urbandale,A,8701 Douglas,Urbandale,IA,50322,"8701 Douglas
Urbandale, IA 50322
(41.629364, -93.739105)",10/01/2018
2665,Hy-Vee / Waukee,A,1005 E Hickman Rd,Waukee,IA,50263,"1005 E Hickman Rd
Waukee, IA 50263
(41.615059, -93.854477)",10/01/2018
2666,Hy-Vee Food Store #2 / State Ankeny,A,2510 SW State St,Ankeny,IA,50023,"2510 SW State St
Ankeny, IA 50023
(41.705188, -93.621824)",10/01/2018
2667,Hy-Vee Mainstreet / Sioux City,A,2611 Pierce St,Sioux City,IA,51104,"2611 Pierce St
Sioux City, IA 51104
(42.517657, -96.405172)",10/01/2018
2668,Hy-Vee Food Store / Leon,A,1004 W 1st St,Leon,IA,50144,"1004 W 1st St
Leon, IA 50144
(40.739645, -93.757827)",10/01/2018
5102,Wilkie Liquors,A,724 1st  St  SE,Mount Vernon,IA,52314,"724 1st St SE
Mount Vernon, IA 52314
(41.918328, -91.410401)",10/01/2018
5103,Curry's Express Mart,I,"4804, Hwy  61 South",Muscatine,IA,52761,"4804, Hwy 61 South
Muscatine, IA 52761",10/01/2018
5104,Rustic Lure Wine and Spirits,A,"72, N Okoboji Grove Rd",Arnold's Park,IA,51331,"72, N Okoboji Grove Rd
Arnold's Park, IA 51331",10/01/2018
5105,Three Brothers Liquors,I,585 HIGHWAY 965,North Liberty,IA,52317,"585 HIGHWAY 965
North Liberty, IA 52317
(41.738129, -91.60761)",10/01/2018
5106,Barnes Food Land,A,622 10th  St,DeWitt,IA,52742,"622 10th St
DeWitt, IA 52742
(41.825139, -90.540132)",10/01/2018
5107,Kum & Go #4098 / Windsor Heights,A,7229 University Ave,Windsor Heights,IA,50311,"7229 University Ave
Windsor Heights, IA 50311
(41.600365, -93.717676)",10/01/2018
5108,Tobacco 4 Less / State St,A,1032 State St,Bettendorf,IA,52722,"1032 State St
Bettendorf, IA 52722
(41.5251, -90.518562)",10/01/2018
3952,Lot-A-Spirits,A,3780 State St,Bettendorf,IA,52722,"3780 State St
Bettendorf, IA 52722
(41.529655, -90.48065)",10/01/2018
3732,North Scott Foods,A,425 E Leclaire Rd,Eldridge,IA,52748,"425 E Leclaire Rd
Eldridge, IA 52748
(41.654695, -90.577311)",10/01/2018
4046,J and K Market,A,113 W Vanburen,Centerville,IA,52544,"113 W Vanburen
Centerville, IA 52544
(40.734946, -92.874795)",10/01/2018
4051,Fareway Stores #639 / Maquoketa,A,110 Westgate Dr,Maquoketa,IA,52060,"110 Westgate Dr
Maquoketa, IA 52060
(42.067391, -90.680623)",10/01/2018
4077,Xo Food And Liquor,A,428 Franklin St,Waterloo,IA,50703,"428 Franklin St
Waterloo, IA 50703
(42.501602, -92.334641)",10/01/2018
4081,Harlan's Food Mart,I,306 Washington,Story City,IA,50248,"306 Washington
Story City, IA 50248
(42.185827, -93.599757)",10/01/2018
4083,Fareway Stores #909 / Ankeny,A,109 SE Oralabor Rd,Ankeny,IA,50021,"109 SE Oralabor Rd
Ankeny, IA 50021
(41.702811, -93.599496)",10/01/2018
4084,Fareway Stores #061 / Ankeny,A,3205 North Ankeny Blvd,Ankeny,IA,50023,"3205 North Ankeny Blvd
Ankeny, IA 50023
(41.75743, -93.600267)",10/01/2018
4085,Save More Foods / Waterloo,I,1975 Franklin St,Waterloo,IA,50703,"1975 Franklin St
Waterloo, IA 50703
(42.495394, -92.315215)",10/01/2018
4090,Mcelroy's Food Market,I,135 MADISON ST,Winthrop,IA,50682,"135 MADISON ST
Winthrop, IA 50682
(42.473031, -91.732493)",10/01/2018
4149,Fareway Stores #015 / Denison,A,609 Arrowhead Dr,Denison,IA,51442,"609 Arrowhead Dr
Denison, IA 51442
(42.024517, -95.371847)",10/01/2018
4155,Fareway Stores #949 / Marion,A,3300 10th Ave,Marion,IA,52302,"3300 10th Ave
Marion, IA 52302
(42.036023, -91.576523)",10/01/2018
4156,Fareway Stores #412 / Oelwein,A,102  2nd Ave SE,Oelwein,IA,50662,"102 2nd Ave SE
Oelwein, IA 50662
(42.677024, -91.910502)",10/01/2018
5070,Jeff's Market / Wilton,A,101 E 4th St,Wilton,IA,52778,"101 E 4th St
Wilton, IA 52778
(41.58873, -91.016579)",10/01/2018
5190,Guppy's On The Go / Walford,A,200 Hwy 151 E,Walford,IA,52351,"200 Hwy 151 E
Walford, IA 52351
(41.881821, -91.828571)",10/01/2018
5191,Casey's General Store #1534 / Guthri,A,"100, N  5th St",Guthrie Center,IA,50115,"100, N 5th St
Guthrie Center, IA 50115
(41.67748, -94.502323)",10/01/2018
5423,Stammer Liquor Corp,A,615 2nd Ave,Sheldon,IA,51201,"615 2nd Ave
Sheldon, IA 51201
(43.184242, -95.854899)",10/01/2018
5563,Casey's General Store #3082 / Carroll,A,510 E Hwy 30,Carroll,IA,51401,"510 E Hwy 30
Carroll, IA 51401
(42.067854, -94.873524)",10/01/2018
5622,Casey's General Store #3044 / Sheldon,A,504 2nd Ave,Sheldon,IA,51201,"504 2nd Ave
Sheldon, IA 51201
(43.185396, -95.854417)",10/01/2018
5623,Easygo,A,2723 Grand Ave,Des Moines,IA,50312,"2723 Grand Ave
Des Moines, IA 50312
(41.584417, -93.654227)",10/01/2018
5624,Casey's General Store #1065 / Asbury,A,5505 Asbury Rd,Dubuque,IA,52002,"5505 Asbury Rd
Dubuque, IA 52002
(42.510488, -90.758554)",10/01/2018
5625,Oasis / Des Moines,A,5120 NE 14th St,Des Moines,IA,50313,"5120 NE 14th St
Des Moines, IA 50313
(41.653137, -93.60054)",10/01/2018
5626,Corwith Farm Service,A,205 NW Elm St,Corwith,IA,50430,"205 NW Elm St
Corwith, IA 50430
(42.99274, -93.957384)",10/01/2018
5627,Casey's General Store #2275 / Sioux City,A,1000 Riverside Blvd,Sioux City,IA,51109,"1000 Riverside Blvd
Sioux City, IA 51109
(42.496756, -96.467468)",10/01/2018
9035,Okoboji Wines,I,2302 165th St.,Spirit Lake,IA,51360,"2302 165th St.
Spirit Lake, IA 51360
(43.407626, -95.131465)",10/01/2018
9937,"Green Frog Distillery, LLC",I,3345 270th Ave.,Keokuk,IA,52632,"3345 270th Ave.
Keokuk, IA 52632
(40.473242, -91.399797)",10/01/2018
2637,Hy-Vee #5 / Davenport,A,2351 W Locust,Davenport,IA,52804,"2351 W Locust
Davenport, IA 52804
(41.538207, -90.611972)",10/01/2018
2641,Hy-Vee Drugstore / Council Bluffs,A,757 W Broadway,Council Bluffs,IA,51501,"757 W Broadway
Council Bluffs, IA 51501
(41.261673, -95.855054)",10/01/2018
2642,Hy-Vee Wine and Spirits / Pella,A,512 E Oskaloosa,Pella,IA,50219,"512 E Oskaloosa
Pella, IA 50219
(41.396961, -92.899277)",10/01/2018
2643,Hy-Vee Wine and Spirits / Waterloo,A,2126 Kimball Ave,Waterloo,IA,50701,"2126 Kimball Ave
Waterloo, IA 50701
(42.470369, -92.356943)",10/01/2018
9919,Dehner Distillery,I,"7500, University Ave",Clive,IA,50325,"7500, University Ave
Clive, IA 50325
(41.60039, -93.719833)",10/01/2018
9920,Louisiana Spirits LLC,I,"20909, South I-10 Frontage Rd",Lacassine,IA,70650,"20909, South I-10 Frontage Rd
Lacassine, IA 70650
(30.246179, -92.956603)",10/01/2018
9921,maDIKwe USA,I,"3101, Ingersoll Ave",Des Moines,IA,50312,"3101, Ingersoll Ave
Des Moines, IA 50312
(41.586203, -93.659573)",10/01/2018
9922,Artisan Grain Distillery,I,318 E 2nd St.,Davenport,IA,52801,"318 E 2nd St.
Davenport, IA 52801
(41.521305, -90.570318)",10/01/2018
